ID,GX,GY,Species,Tag,PrevStatus,PrevIDqual,PrevHt,Cell,PrevComments,StandID,Plot,PrevYear
227001799,81,15,TSHE,TSHE_114,6,S,,I9,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001800,81,16,TSHE,TSHE_115,6,S,,I9,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001801,85,49,TSHE,TSHE_116,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001802,79,41,TSHE,TSHE_117,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001803,79,38,TSHE,TSHE_118,6,S,,H7,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001804,74,35,TSHE,TSHE_119,6,S,,H7,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001805,70,35,TSHE,TSHE_120,6,S,,H7,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001806,69,40,TSHE,TSHE_121,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001807,69,40,TSHE,TSHE_122,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001808,69,40,TSHE,TSHE_123,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001809,69,40,TSHE,TSHE_124,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001810,68,41,TSHE,TSHE_125,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001811,68,41,TSHE,TSHE_126,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001812,60,36,TSHE,TSHE_127,6,S,,G7,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001813,58,36,TSHE,TSHE_128,6,S,,G7,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001814,56,27,TSHE,TSHE_128,6,S,,F7,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001815,53,50,TSHE,TSHE_130,6,S,,F5,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001816,67,55,TSHE,TSHE_131,6,S,,G5,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001817,70,50,TSHE,TSHE_132,6,S,,H5,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001818,70,50,TSHE,TSHE_133,6,S,,H5,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001819,80,59,TSHE,TSHE_134,6,S,,I5,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001820,80,60,TSHE,TSHE_135,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001821,80,60,TSHE,TSHE_136,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001822,82,59,TSHE,TSHE_137,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001823,71,65,TSHE,TSHE_138,6,S,,H4,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001824,77,67,TSHE,TSHE_139,6,S,,H4,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001825,36,31,TSHE,TSHE_140,6,S,,D8,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001826,41,41,TSHE,TSHE_141,6,S,,E6,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001827,11,90,TSHE,TSHE_142,6,S,,B8,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001828,39,80,TSHE,TSHE_143,6,S,,E3,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001829,37,79,TSHE,TSHE_144,6,S,,D3,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001830,36,82,TSHE,TSHE_145,6,S,,D2,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001831,28,12,TSHE,TSHE_146,6,S,,C9,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001832,25,10,TSHE,TSHE_147,6,S,,C10,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001833,26,10,TSHE,TSHE_148,6,S,,C10,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001834,26,10,TSHE,TSHE_149,6,S,,C10,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001835,26,10,TSHE,TSHE_150,6,S,,C10,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001836,30,8,TSHE,TSHE_151,6,S,,D10,"no entry in 2023, assumed dead",FOREG_21,227,2023
227001837,60,21,PSME,PSME_5,6,S,,G8,"no entry in 2023, assumed dead",FOREG_21,227,2023
227008942,10,48,VAME,11152,2,,132,A6,"FIELD: Old tag 47094, CJD: Unclear why 47094 was marked DEAD and this seedling marked ALIVE. No changes made at this time.",FOREG_21,227,2023
228001838,8,19,VAME,38263,7,S,,A9,,FOREG_21,228,2020
228001839,9,18,VAME,38278,1,S,62,A8,,FOREG_21,228,2023
228001840,61,4,ABAM,38254,1,S,1190,G10,Measured to longest leader ,FOREG_21,228,2023
228001841,53,5,THPL,UNKNOWN GERM_1,6,U,,F10,"plant missing, presumed dead",FOREG_21,228,2020
228001842,52,6,THPL,UNKNOWN GERM_2,6,U,,G10,"plant missing, presumed dead",FOREG_21,228,2020
228001843,15,84,TSHE,TSHE_1,6,S,,B2,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001844,15,85,TSHE,TSHE_2,6,S,,B2,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001845,20,85,TSHE,TSHE_3,6,S,,C2,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001846,24,82,TSHE,TSHE_4,6,S,,C2,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001847,50,93,TSHE,TSHE_6,6,S,,F1,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001848,51,93,TSHE,TSHE_6,6,S,,F1,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001849,50,90,TSHE,TSHE_7,6,S,,F1,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001850,56,88,PSME,PSME_1,6,S,,F2,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001851,10,44,TSHE,TSHE_8,6,S,,A6,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001852,10,45,TSHE,TSHE_9,6,S,,A6,"no entry in 2023, assumed dead",FOREG_21,228,2023
228001853,10,46,TSHE,TSHE_10,6,S,,A6,"no entry in 2023, assumed dead",FOREG_21,228,2023
229001854,80,39,ABAM,38262,1,S,690,I7,,FOREG_21,229,2023
229001855,70,95,ABAM,38239,1,S,585,H1,,FOREG_21,229,2023
229001856,96,74,SOSC,38268,1,S,960,J3,Herbivory (no leaves,FOREG_21,229,2023
229001857,95,88,SOSC,38229,1,S,775,J2,Herbivory,FOREG_21,229,2023
229001858,9,8,VAME,38245,1,S,217,A10,Herbivory,FOREG_21,229,2023
229001859,17,22,VAME,38233,1,S,265,B8,,FOREG_21,229,2023
229001860,23,3,PSME,38259,7,S,,C10,EDT 2021_ 2020 tag corrected,FOREG_21,229,2020
229001861,21,34,TSHE,TSHE_1,6,S,,C7,"plant missing, presumed dead",FOREG_21,229,2020
229001862,10,45,TSHE,TSHE_2,6,S,,B6,"plant missing, presumed dead",FOREG_21,229,2020
229001863,36,78,PSME,38213,7,S,,D3,,FOREG_21,229,2020
229001864,48,73,THPL,UNKNOWN GERM_1,6,U,,E3,"plant missing, presumed dead",FOREG_21,229,2020
229001865,61,65,THPL,UNKNOWN GERM_2,6,U,,G4,"plant missing, presumed dead",FOREG_21,229,2020
229001866,19,26,VAME,38258,6,S,,B8,,FOREG_21,229,2021
229001867,15,85,VAME,38243,1,S,111,B2,ODD,FOREG_21,229,2023
229001868,90,62,SOSC,47077,6,S,,J7,,FOREG_21,229,2022
229001869,36,4,TSHE,TSHE_3,6,S,,D10,"no entry in 2023, assumed dead",FOREG_21,229,2023
229001870,7,30,TSHE,TSHE_4,6,S,,A7,"no entry in 2023, assumed dead",FOREG_21,229,2023
229001871,64,57,TSHE,TSHE_5,6,S,,G5,"no entry in 2023, assumed dead",FOREG_21,229,2023
229001872,63,63,TSHE,TSHE_6,6,S,,G4,"no entry in 2023, assumed dead",FOREG_21,229,2023
229001873,82,43,TSHE,TSHE_7,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,229,2023
229001874,60,12,TSHE,TSHE_8,6,S,,G9,"no entry in 2023, assumed dead",FOREG_21,229,2023
229001875,32,93,PSME,PSME_1,6,S,,D1,"no entry in 2023, assumed dead",FOREG_21,229,2023
230005275,21,10,PSME,38241,7,S,,C9,,FOREG_22,230,2020
230005276,26,76,PSME,38260,9,S,,C3,,FOREG_22,230,2020
230005277,59,91,PSME,38264,7,S,,F1,,FOREG_22,230,2020
230005278,37,93,PSME,38227,7,S,,D1,,FOREG_22,230,2020
230005279,35,93,PSME,PSME_1,6,S,,D1,"plant missing, presumed dead",FOREG_22,230,2020
230005280,76,93,PSME,PSME_2,6,S,,H1,"plant missing, presumed dead",FOREG_22,230,2020
230005281,56,52,TSHE,TSHE_1,6,S,,F5,"plant missing, presumed dead",FOREG_22,230,2020
230005282,94,23,PSME,38214,7,S,,J8,,FOREG_22,230,2020
230005283,36,98,PSME,45094,7,S,,C1,,FOREG_22,230,2021
230005284,50,51,TSHE,TSHE_2,6,S,,F5,"plant missing, presumed dead",FOREG_22,230,2022
230008892,0,55,VAME,45370_NEEDNEWTAG,2,,190,A5,REUSED TAG _ needs new tag in 2024,FOREG_22,230,2023
231001876,7,10,TSHE,TSHE_1,6,S,,A9,"plant missing, presumed dead",FOREG_21,231,2020
231001877,1,36,PSME,PSME_1,6,S,,A7,"plant missing, presumed dead",FOREG_21,231,2020
231001878,3,33,PSME,35052,7,S,,A7,,FOREG_21,231,2020
231001879,80,58,ROGY,35027,1,S,500,I5,GROUND ODD,FOREG_21,231,2023
231001880,83,58,ROGY,35013,1,S,152,I5,,FOREG_21,231,2023
231001881,98,56,ROGY,35009,1,S,116,J5,,FOREG_21,231,2023
231001882,93,79,TSHE,TSHE_2,6,S,,J3,"plant missing, presumed dead",FOREG_21,231,2020
231001883,64,99,ROGY,35087,7,S,,G1,,FOREG_21,231,2021
231001884,45,95,TSHE,TSHE_1,6,S,,E1,"plant missing, presumed dead",FOREG_21,231,2020
231001885,41,73,PSME,PSME_2,6,S,,E3,"plant missing, presumed dead",FOREG_21,231,2020
231001886,26,56,PSME,PSME_3,6,S,,C5,"plant missing, presumed dead",FOREG_21,231,2020
231001887,25,73,TSHE,TSHE_4,6,S,,C3,"plant missing, presumed dead",FOREG_21,231,2020
231001888,18,61,PSME,35078,7,S,,B4,,FOREG_21,231,2020
231001889,9,72,ABAM,35021,7,G,,A3,,FOREG_21,231,2020
231001890,7,92,ABAM,35043,7,S,,A1,,FOREG_21,231,2023
231001891,86,97,TSHE,TSHE_5,6,S,,I1,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001892,89,95,TSHE,TSHE_6,6,S,,I1,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001893,82,80,TSHE,TSHE_7,6,S,,I2,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001894,92,73,TSHE,TSHE_8,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001895,90,42,TSHE,TSHE_9,6,S,,J6,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001896,71,27,TSHE,TSHE_10,6,S,,H8,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001897,72,28,TSHE,TSHE_11,6,S,,H8,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001898,73,27,TSHE,TSHE_12,6,S,,H8,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001899,61,56,TSHE,TSHE_13,6,S,,G5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001900,58,57,TSHE,TSHE_14,6,S,,F5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001901,59,78,TSHE,TSHE_15,6,S,,F3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001902,62,71,TSHE,TSHE_16,6,S,,G3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001903,41,50,TSHE,TSHE_17,6,S,,E5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001904,41,54,TSHE,TSHE_18,6,S,,E5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001905,39,53,TSHE,TSHE_19,6,S,,D5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001906,38,52,TSHE,TSHE_20,6,S,,D5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001907,37,53,TSHE,TSHE_21,6,S,,D5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001908,36,52,TSHE,TSHE_22,6,S,,D5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001909,38,22,TSHE,TSHE_23,6,S,,D8,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001910,39,29,TSHE,TSHE_24,6,S,,D8,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001911,38,29,TSHE,TSHE_25,6,S,,D8,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001912,31,31,TSHE,TSHE_26,6,S,,D7,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001913,23,55,TSHE,TSHE_27,6,S,,C5,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001914,31,65,TSHE,TSHE_28,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001915,30,70,TSHE,TSHE_29,6,S,,D3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001916,32,70,TSHE,TSHE_30,6,S,,D3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001917,14,73,TSHE,TSHE_31,6,S,,B3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001918,20,79,TSHE,TSHE_32,6,S,,C3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001919,5,89,PSME,PSME_4,6,S,,A2,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001920,4,63,PSME,PSME_5,6,S,,A4,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001921,37,77,PSME,PSME_6,6,S,,D3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001922,10,7,PSME,PSME_7,6,S,,B10,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001923,17,8,PSME,PSME_8,6,S,,B10,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001924,61,75,PSME,PSME_10,6,S,,G3,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001925,52,8,PSME,PSME_10,6,S,,F10,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001926,69,100,PSME,PSME_11,6,S,,G1,"no entry in 2023, assumed dead",FOREG_21,231,2023
231001927,75,99,TSHE,TSHE_33,6,S,,H1,"no entry in 2023, assumed dead",FOREG_21,231,2023
232001928,61,13,VAME,38251,7,S,,G9,,FOREG_21,232,2022
232001929,57,33,VAME,38201,6,S,,F7,,FOREG_21,232,2023
232001930,53,43,VAME,VAME_1,6,S,,F6,"plant missing, presumed dead",FOREG_21,232,2021
232001931,62,57,VAME,47066,7,S,,F5,,FOREG_21,232,2022
232001932,94,47,PSME,PSME_1,6,S,,J6,"plant missing, presumed dead",FOREG_21,232,2020
232001933,24,89,PSME,PSME_2,6,S,,C2,"plant missing, presumed dead",FOREG_21,232,2020
232001934,12,17,PSME,38219,7,S,,B9,,FOREG_21,232,2020
232001935,62,48,VAME,38296,6,S,,F6,,FOREG_21,232,2023
232001936,80,72,CHUM,48080,1,S,33,I3,,FOREG_21,232,2023
232001937,60,62,VAME,48015,1,S,20,G5,,FOREG_21,232,2023
232001938,89,49,TSHE,TSHE_1,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,232,2023
232001939,64,88,TSHE,TSHE_2,6,S,,G2,"no entry in 2023, assumed dead",FOREG_21,232,2023
232001940,63,85,TSHE,TSHE_3,6,S,,G2,"no entry in 2023, assumed dead",FOREG_21,232,2023
232001941,10,97,PSME,PSME_3,6,S,,A1,"no entry in 2023, assumed dead",FOREG_21,232,2023
232001942,3,89,PSME,PSME_3,6,S,,A2,"no entry in 2023, assumed dead",FOREG_21,232,2023
232001943,25,55,TSHE,TSHE_4,6,S,,C5,"no entry in 2023, assumed dead",FOREG_21,232,2023
232001944,1,56,TSHE,TSHE_5,6,S,,A5,"no entry in 2023, assumed dead",FOREG_21,232,2023
233001945,53,1,TSHE,38240,1,S,210,F10,ODD,FOREG_21,233,2023
233001946,67,9,TSHE,47029,9,S,,G10,,FOREG_21,233,2023
233001947,81,18,PSME,38270,7,S,,I9,,FOREG_21,233,2020
233001948,90,30,ABAM,38287,1,S,411,J8,,FOREG_21,233,2023
233001949,16,45,ORSE,38249,7,S,,B6,,FOREG_21,233,2023
233001950,14,42,ORSE,38222,7,S,,B6,,FOREG_21,233,2023
233001951,14,43,ORSE,38244,7,S,,B6,,FOREG_21,233,2023
233001952,47,95,ABAM,38295,1,S,493,E1,,FOREG_21,233,2023
233001953,21,85,PSME,38220,7,S,,C2,,FOREG_21,233,2020
233001954,95,6,PSME,PSME_1,6,S,,J10,"plant missing, presumed dead",FOREG_21,233,2020
233001955,39,35,PSME,PSME_2,6,S,,D7,"plant missing, presumed dead",FOREG_21,233,2020
233001956,37,69,PSME,PSME_3,6,S,,D4,"plant missing, presumed dead",FOREG_21,233,2020
234001957,1,17,ABAM,38280,1,S,381,A9,Measured to the top of the central apical bud ,FOREG_21,234,2023
234001958,46,23,TSHE,TSHE_1,6,S,,E8,"plant missing, presumed dead",FOREG_21,234,2020
234001959,82,20,PSME,38235,6,S,,I8,,FOREG_21,234,2020
234001960,61,54,ABAM,38207,1,S,388,G5,,FOREG_21,234,2023
234001961,7,74,TSHE,TSHE_2,6,S,,A3,"plant missing, presumed dead",FOREG_21,234,2020
234001962,26,62,VAME,38283,1,S,77,D4,,FOREG_21,234,2023
234001963,32,48,VAME,12805,1,S,84,D6,,FOREG_21,234,2023
234001964,88,74,TSHE,TSHE_3,6,S,,I3,"plant missing, presumed dead",FOREG_21,234,2020
234001965,87,35,PSME,38291,7,S,,I7,,FOREG_21,234,2020
234001966,56,68,TSHE,TSHE_4,6,S,,F4,"plant missing, presumed dead",FOREG_21,234,2020
234001967,6,28,PSME,38238,7,S,,A8,,FOREG_21,234,2020
234001968,7,29,VAME,38282,9,S,,A8,,FOREG_21,234,2020
234001969,5,18,ABAM,45159,1,S,205,A9,,FOREG_21,234,2023
234001970,15,33,TSHE,TSHE_5,6,S,,B7,"no entry in 2023, assumed dead",FOREG_21,234,2023
234001971,23,33,TSHE,TSHE_6,6,S,,C7,"no entry in 2023, assumed dead",FOREG_21,234,2023
235001972,57,40,TSHE,TSHE_1,6,S,,F6,"plant missing, presumed dead",FOREG_21,235,2020
235001973,38,30,TSHE,TSHE_2,6,S,,D7,"plant missing, presumed dead",FOREG_21,235,2020
235001974,19,64,TSHE,TSHE_3,6,S,,B4,"plant missing, presumed dead",FOREG_21,235,2020
235001975,20,65,TSHE,TSHE_4,6,S,,C4,"plant missing, presumed dead",FOREG_21,235,2020
235001976,16,84,TSHE,TSHE_5,6,S,,B2,"plant missing, presumed dead",FOREG_21,235,2020
235001977,16,86,TSHE,TSHE_6,6,S,,B2,"plant missing, presumed dead",FOREG_21,235,2020
235001978,17,86,TSHE,TSHE_7,6,S,,B2,"plant missing, presumed dead",FOREG_21,235,2020
235001979,14,98,TSHE,TSHE_8,6,S,,B1,"plant missing, presumed dead",FOREG_21,235,2020
235001980,10,94,TSHE,TSHE_9,6,S,,B1,"plant missing, presumed dead",FOREG_21,235,2020
235001981,94,96,THPL,UNKNOWN GERM.,6,U,,J1,"plant missing, presumed dead",FOREG_21,235,2020
235001982,90,82,THPL,UNKNOWN GERM._2,6,U,,J2,"plant missing, presumed dead",FOREG_21,235,2020
235001983,57,76,PSME,PSME_1,6,S,,F3,"plant missing, presumed dead",FOREG_21,235,2020
235001984,77,78,TSHE,TSHE_19,6,S,,H3,"plant missing, presumed dead",FOREG_21,235,2020
235001985,100,63,TSHE,TSHE_11,6,S,,J4,"plant missing, presumed dead",FOREG_21,235,2020
235001986,54,69,TSHE,TSHE_12,6,S,,F4,"plant missing, presumed dead",FOREG_21,235,2020
235001987,53,67,TSHE,TSHE_13,6,S,,F4,"plant missing, presumed dead",FOREG_21,235,2020
235001988,78,73,ABAM,35005,1,S,640,H3,,FOREG_21,235,2023
235001989,95,90,TSHE,TSHE_14,6,S,,J1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001990,81,93,TSHE,TSHE_15,6,S,,I1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001991,76,92,TSHE,TSHE_16,6,S,,H1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001992,62,97,TSHE,TSHE_17,6,S,,G1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001993,67,95,TSHE,TSHE_18,6,S,,G1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001994,67,98,TSHE,TSHE_19,6,S,,G1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001995,64,91,TSHE,TSHE_20,6,S,,G1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001996,51,98,TSHE,TSHE_21,6,S,,F1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001997,28,98,TSHE,TSHE_22,6,S,,C1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001998,27,98,TSHE,TSHE_23,6,S,,C1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235001999,24,98,TSHE,TSHE_24,6,S,,C1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002000,22,98,TSHE,TSHE_25,6,S,,C1,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002001,3,89,TSHE,TSHE_26,6,S,,A2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002002,20,86,TSHE,TSHE_27,6,S,,C2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002003,30,84,TSHE,TSHE_28,6,S,,C2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002004,31,86,TSHE,TSHE_29,6,S,,D2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002005,33,88,TSHE,TSHE_30,6,S,,D2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002006,69,80,TSHE,TSHE_31,6,S,,G2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002007,69,83,TSHE,TSHE_32,6,S,,G2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002008,71,81,TSHE,TSHE_33,6,S,,H2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002009,71,81,TSHE,TSHE_34,6,S,,H2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002010,77,89,TSHE,TSHE_35,6,S,,H2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002011,78,87,TSHE,TSHE_36,6,S,,H2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002012,85,83,TSHE,TSHE_37,6,S,,I2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002013,88,82,TSHE,TSHE_38,6,S,,I2,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002014,95,73,TSHE,TSHE_39,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002015,75,70,TSHE,TSHE_40,6,S,,H3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002016,50,78,PSME,PSME_2,6,S,,F3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002017,19,78,TSHE,TSHE_41,6,S,,B3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002018,17,71,TSHE,TSHE_42,6,S,,B3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002019,15,74,TSHE,TSHE_43,6,S,,B3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002020,9,77,TSHE,TSHE_44,6,S,,A3,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002021,80,68,TSHE,TSHE_45,6,S,,A4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002022,16,69,TSHE,TSHE_46,6,S,,B4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002023,19,69,TSHE,TSHE_47,6,S,,B4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002024,19,67,TSHE,TSHE_48,6,S,,B4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002025,19,68,TSHE,TSHE_49,6,S,,B4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002026,21,65,TSHE,TSHE_50,6,S,,C4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002027,23,65,TSHE,TSHE_51,6,S,,C4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002028,28,61,TSHE,TSHE_52,6,S,,C4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002029,31,65,TSHE,TSHE_53,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002030,33,67,TSHE,TSHE_54,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002031,31,61,TSHE,TSHE_55,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002032,32,64,TSHE,TSHE_56,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002033,32,64,TSHE,TSHE_57,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002034,34,63,TSHE,TSHE_58,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002035,51,65,TSHE,TSHE_59,6,S,,F4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002036,66,61,TSHE,TSHE_60,6,S,,G4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002037,74,65,TSHE,TSHE_61,6,S,,H4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002038,89,68,PSME,PSME_3,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002039,55,51,TSHE,TSHE_62,6,S,,F5,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002040,53,51,TSHE,TSHE_63,6,S,,F5,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002041,51,51,TSHE,TSHE_64,6,S,,F5,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002042,30,51,TSHE,TSHE_65,6,S,,D5,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002043,35,50,TSHE,TSHE_66,6,S,,D5,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002044,15,59,TSHE,TSHE_67,6,S,,B5,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002045,18,46,TSHE,TSHE_68,6,S,,A6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002046,11,49,TSHE,TSHE_69,6,S,,B6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002047,15,45,TSHE,TSHE_70,6,S,,B6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002048,24,45,TSHE,TSHE_71,6,S,,C6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002049,29,46,TSHE,TSHE_72,6,S,,C6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002050,29,44,TSHE,TSHE_73,6,S,,C6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002051,27,43,TSHE,TSHE_74,6,S,,C6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002052,51,45,TSHE,TSHE_75,6,S,,F6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002053,45,65,TSHE,TSHE_76,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002054,69,48,TSHE,TSHE_77,6,S,,G6,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002055,71,38,TSHE,TSHE_78,6,S,,H7,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002056,69,38,TSHE,TSHE_79,6,S,,G7,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002057,58,35,TSHE,TSHE_80,6,S,,F7,"no entry in 2023, assumed dead",FOREG_21,235,2023
